CampaignId,CampaignName,CampaignStatus,CampaignStartTime,CampaignStopTime,AdsetId,AdsetName,AdId,AdName,AdInsighstDate,DevicePlatform,PublisherPlatform,CTR,Impressions,Reach,Clicks,Link Clicks,Post Engagement,Frequency,PlatformPosition,CampaignObjective
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-26,mobile_web,facebook,0,25,25,0,0,1,1,feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-26,mobile_web,instagram,0,32,32,0,0,0,1,feed,OUTCOME_AWARENESS
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,desktop,facebook,0,24,18,0,0,0,1.333333,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,desktop,facebook,6.666667,15,12,1,1,1,1.25,instream_video,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,desktop,facebook,0,3,0,0,0,0,0,marketplace,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,desktop,facebook,0,249,108,0,0,0,2.305556,right_hand_column,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,desktop,instagram,0,5,4,0,0,1,1.25,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,desktop,instagram,0,1,1,0,0,0,1,instagram_stories,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,audience_network,0,95,36,0,0,0,2.638889,an_classic,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,3.020668,629,522,19,15,16,1.204981,facebook_reels,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,0.331126,302,302,1,1,1,1,facebook_reels_overlay,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,1.324503,151,140,2,2,2,1.078571,facebook_stories,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,2.670623,2359,2173,63,31,32,1.085596,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,0,293,250,0,0,0,1.172,instream_video,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,0,8,4,0,0,0,2,marketplace,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,0,17,14,0,0,0,1.214286,search,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,facebook,0,226,204,0,0,0,1.107843,video_feeds,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,instagram,2.479339,968,960,24,22,28,1.008333,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,instagram,0,11,10,0,0,0,1.1,instagram_explore,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,instagram,0,3,3,0,0,0,1,instagram_explore_grid_home,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,instagram,0,3,2,0,0,0,1.5,instagram_profile_feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,instagram,0,3,2,0,0,0,1.5,instagram_profile_reels,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,instagram,4.123711,97,97,4,3,3,1,instagram_reels,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_app,instagram,3.037975,395,390,12,12,12,1.012821,instagram_stories,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_web,facebook,2.040816,49,38,1,0,0,1.289474,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-12-26,mobile_web,instagram,0,12,12,0,0,0,1,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,desktop,facebook,0,19,19,0,0,0,1,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,desktop,facebook,0,114,64,0,0,0,1.78125,right_hand_column,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,audience_network,2.985075,67,37,2,2,2,1.810811,an_classic,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,0.877193,114,78,1,0,0,1.461538,facebook_reels,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,1.785714,112,112,2,2,2,1,facebook_reels_overlay,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,4,25,25,1,1,1,1,facebook_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,2.034174,1229,1044,25,15,17,1.177203,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,0,302,239,0,0,0,1.263598,instream_video,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,0,3,3,0,0,0,1,marketplace,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,0,2,2,0,0,0,1,search,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,facebook,2.272727,44,43,1,1,1,1.023256,video_feeds,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,instagram,2.083333,48,47,1,1,3,1.021277,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,instagram,0,1,1,0,0,0,1,instagram_explore,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,instagram,0,1,1,0,0,0,1,instagram_profile_reels,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,instagram,0,15,15,0,0,0,1,instagram_reels,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_app,instagram,0.862069,116,115,1,0,0,1.008696,instagram_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_web,facebook,0,29,28,0,0,0,1.035714,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_web,instagram,0,2,2,0,0,0,1,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-27,mobile_web,instagram,0,1,1,0,0,0,1,instagram_stories,OUTCOME_TRAFFIC
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,desktop,facebook,0,54,54,0,0,0,1,feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,desktop,facebook,0,114,98,0,0,0,1.163265,marketplace,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,desktop,facebook,0,1,1,0,0,0,1,search,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,desktop,instagram,0,6,6,0,0,0,1,feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,desktop,instagram,0,1,0,0,0,0,0,instagram_stories,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,audience_network,0,6,4,0,0,0,1.5,an_classic,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0,3,3,0,0,0,1,facebook_profile_feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0.179211,2232,2232,4,2,3,1,facebook_reels,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0,25,24,0,0,0,1.041667,facebook_reels_overlay,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0,4,4,0,0,0,1,facebook_stories,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0.263852,1516,1460,4,2,3,1.038356,feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0,2616,2610,0,0,0,1.002299,marketplace,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0,44,44,0,0,0,1,search,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,facebook,0.245942,2033,1980,5,1,2,1.026768,video_feeds,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,instagram,0,214,214,0,0,0,1,feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,instagram,0,151,151,0,0,0,1,instagram_explore,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,instagram,0,14,10,0,0,0,1.4,instagram_profile_feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,instagram,0.361011,277,264,1,1,1,1.049242,instagram_reels,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,instagram,0,8,0,0,0,0,0,instagram_search,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_app,instagram,0,32,32,0,0,0,1,instagram_stories,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_web,facebook,0,30,30,0,0,0,1,feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-27,mobile_web,instagram,0,30,30,0,0,0,1,feed,OUTCOME_AWARENESS
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,desktop,facebook,0,15,15,0,0,0,1,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,desktop,facebook,0,2,2,0,0,0,1,instream_video,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,desktop,facebook,0,1,1,0,0,0,1,marketplace,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,desktop,facebook,0,63,34,0,0,0,1.852941,right_hand_column,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,desktop,facebook,0,1,1,0,0,0,1,search,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,desktop,instagram,0,1,1,0,0,0,1,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,desktop,instagram,0,1,1,0,0,0,1,instagram_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,audience_network,0,60,29,0,0,0,2.068966,an_classic,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,0,2,2,0,0,0,1,facebook_profile_feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,0,107,72,0,0,0,1.486111,facebook_reels,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,0,94,93,0,0,0,1.010753,facebook_reels_overlay,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,11.111111,27,26,3,3,3,1.038462,facebook_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,2.58216,1278,1097,33,12,13,1.164995,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,0,255,197,0,0,0,1.294416,instream_video,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,0,2,2,0,0,0,1,marketplace,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,0,4,3,0,0,0,1.333333,search,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,facebook,0,59,55,0,0,0,1.072727,video_feeds,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,instagram,2.083333,48,47,1,0,1,1.021277,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,instagram,0,1,1,0,0,0,1,instagram_explore,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,instagram,0,1,1,0,0,0,1,instagram_explore_grid_home,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,instagram,0,15,14,0,0,0,1.071429,instagram_reels,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_app,instagram,4.123711,97,96,4,4,4,1.010417,instagram_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_web,facebook,0,49,44,0,0,0,1.113636,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-12-28,mobile_web,instagram,0,1,1,0,0,0,1,feed,OUTCOME_TRAFFIC
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-28,desktop,facebook,0,65,60,0,0,0,1.083333,feed,OUTCOME_AWARENESS
120211468545740192,Good Times at Utah's Best & Beyond With Ikon Pass - Copy,ACTIVE,2024-10-18 11:43:58,2025-01-01 23:59:00,120211468545730192,Utah Students Who Ski,120211468545720192,Ikon Pass,2024-12-28,desktop,facebook,0,105,105,0,0,0,1,marketplace,OUTCOME_AWARENESS
